2016	Bombing, Rocket attack	Masbate, Philippines
2016	Bombing	Peshawar, Pakistan
2016	Suicide bombings	Maiduguri, Nigeria
2016	Shooting	Dolbel, Niger
2016	Suicide bombings	Bosso, Niger
2016	Shootings	Bururi and Makamba, Burundi
2016	Shooting	Sheikh Zuweid, Egypt
2016	Melee attack	Ariel Junction, West Bank
2016	Clash	Palmyra, Syria
2016	Melee attack	Hebron, West Bank
2016	Suicide bombing	Istanbul, Turkey
2016	Mortar attack, shooting	Arish, Egypt
2016	Rocket attack	Makhmur, Iraq
2016	Bombing	Bicol Region, Philippines
2016	Shooting	Katwiguru, Democratic Republic of Congo
2016	Suicide bombing	Anbar, Iraq
2016	Car bombing, shooting, raid	Khan al Baghdadi, Iraq
2016	Shooting	Laanta Buur, Somalia
2016	Shooting	Bamako, Mali
2016	suicide bombing	Brussels and Zaventem, Belgium
2016	Bombing	Nusaybin, Turkey
2016	Assassination	Bujumbura, Burundi
2016	Melee attack	Valacopa, Bangladesh
2016	Shooting	Al-Fu'ah, Syria
2016	Shooting	Rubavu District, Rwanda
2016	Melee attack	Hebron, West Bank
2016	Bombing	Nusaybin, Turkey
2016	Shooting	Kandahar Province, Afghanistan
2016	Bombing	Nusaybin, Turkey
2016	Bombing	Şırnak, Turkey
2016	Car bombing	Lice, Turkey,
2016	Bombing	Bujumbura, Burundi
2016	Suicide bombing	Iskandariya, Iraq
2016	Car bombing	Aden, Yemen
2016	Rocket attack	Zawiya, Libya
2016	Bombing	Jalawla, Iraq
2016	Bombing	Bijbehara, India
2016	Shooting	Tumpun, Nigeria
2016	Shooting	Mpati, Democratic Republic of Congo
2016	Suicide bombing, shooting	Al Asad Airbase, Iraq
2016	Shooting	Yarang District, Thailand
2016	Attack	Nusaybin, Turkey
2016	Attack	Mardin Province, Turkey
2016	Suicide bombing	Lahore, Pakistan
2016	Suicide bombing	Salamiyah, Syria
2016	Shooting	Mogadishu, Somalia
2016	Ambush	Kasserine, Tunisia
2016	Shooting, bombing	Chanae District, Thailand
2016	Execution	Mosul, Iraq
2016	Suicide bombing	Baghdad, Iraq
2016	Bombing	Kabul, Afghanistan
2016	Bombing	Makhachkala, Russia
2016	Shooting	Juba, South Sudan
2016	Bombing	Bujumbura, Burundi
2016	Suicide bombings	Diffa, Niger
2016	Car bombing	Dagestan, Russia
2016	Shooting	Mogadishu, Somalia
2016	Suicide bombing	Galkayo, Somalia
2016	Bombing	Dantewada district, India
2016	Bombings	Pattani Province, Thailand
2016	Car bomb	Diyarbakir, Turkey
2016	Shooting	Juba, South Sudan
2016	Suicide bombing	Makhmour, Iraq
2016	Shooting	Raman, Thailand
2016	Car bomb	Kızıltepe, Turkey
2016	Shooting	Mogadishu, Somalia
2016	Shooting	Tarmiya, Iraq
2016	Assassination	Bayda field, Libya
2016	Melee attack	Rosh Haayin, Israel
2016	Suicide bombing	Basra, Iraq
2016	Suicide bombing	Nasiriyah, Iraq
2016	Suicide car bombing	Baghdad, Iraq
2016	Suicide car bombing	Mshahdh, Iraq
2016	Bombing	Balkh, Afghanistan
2016	Chemical attack	Deir ez-Zor, Syria
2016	Clash	Waddan, Libya
2016	Car bomb	Maarrat al-Nu'man, Syria
2016	Shooting	Mogadishu, Somalia
2016	Shooting	Izige, Nigeria
2016	Suicide bombings	Diffa, Niger
2016	Burning	Fallujah, Iraq
2016	Shooting	Dhaka, Bangladesh
2016	Shooting, bomb	Nusaybin, Turkey
2016	Bomb	Baghdad, Iraq
2016	Chemical attack	Aleppo, Syria
2016	Bombing	Bijbehara, India
2016	Mortar attack	Mogadishu, Somalia
2016	Bombings	Rafah, Egypt
2016	Suicide bombings, shooting	Maiduguri, Nigeria
2016	Shooting, melee attack	Damascus, Syria
2016	Massacre	Damascus, Syria
2016	Shooting	Ahwar, Yemen
2016	Car bombing	Mogadishu, Somalia
2016	Bombing	Baqubah, Iraq
2016	Bombing	Sabaa Al Bour, Iraq
2016	Mortar attack	Baghdad, Iraq
2016	Bombing	al-Barka and Tipo-Tipo, Philippines
2016	Unknown	Hatun Asha, Peru
2016	Bomb	Istanbul, Turkey
2016	Car bombing	Derik, Turkey
2016	Shooting	Wajir, Kenya
2016	Bombing	Baghdad, Iraq
2016	Bombing	Baghdad, Iraq
2016	Assassination	Gaziantep, Turkey
2016	Bombing	Kabul, Afghanistan
2016	Suicide bombing	Mogadishu, Somalia
2016	Suicide bombing	Hit, Iraq
2016	Suicide bombing	Jalalabad, Afghanistan
2016	Shooting	Ruyigi, Burundi
2016	Shooting	Kandahar, Afghanistan
2016	Suicide bombing	Stavropol, Russia
2016	Motorbike bombing	Chana, Thailand
2016	Car bombing	Hani, Turkey
2016	Bombing	Sidon, Lebanon
2016	Mortar attack	Tal Maghaz, Iraq
2016	Land mine	near Tessalit, Mali
2016	Suicide bombing	Aden, Yemen
2016	Shooting	Swat District, Pakistan
2016	Rocket attack	Kilis, Turkey
2016	Shooting	Misrata, Libya
2016	Car bombing	Makhmour, Iraq
2016	Bombing	Baghdad, Iraq
2016	Bombing	Baghdad, Iraq
2016	Bombing	Baghdad, Iraq
2016	Shooting	Takhar Province, Afghanistan
2016	Bombing	Yarang, Thailand
2016	Bombing	Bukavu, Democratic Republic of Congo
2016	Melee attack	Lagos, Nigeria
2016	Land mine	Savur, Turkey
2016	Bombing	Baghdad, Iraq
2016	Suicide car bombing	Aden, Yemen
2016	Suicide car bombing	Aden, Yemen
2016	Bombing	Essen, Germany
2016	Shooting	Rafah, Egypt
2016	Land mine	Nusaybin, Turkey
2016	Shooting	Baghdad, Iraq
2016	Bombings	Baghdad, Iraq
2016	Shooting	Bujumbura, Burundi
2016	Shooting	Rafaï, Central African Republic
2016	Shooting	Lower Shebelle, Somalia
2016	Shooting	Mogadishu, Somalia
2016	Mortar Attack	Abu Karma, Iraq
2016	Bombing	Baghdad, Iraq
2016	Shooting, car bombing	Mogadishu, Somalia
2016	Rocket attack	Kilis, Turkey
2016	Bombing	Jerusalem, Israel
2016	Motorbike bombing	Thepha District, Thailand
2016	Suicide car bombing, shooting	Kabul, Afghanistan
2016	Suicide bombing	Mardan, Pakistan
2016	Bombing	Baghdad, Iraq
2016	Bombing	Baghdad, Iraq
2016	Rocket attack	Sheikh Zuweid, Egypt
2016	Land mine	Şırnak Province, Turkey
2016	Chemical attack	Abu Shith, Iraq
2016	Bombing	Takbai, Thailand
2016	Bombing	Pattani, Thailand
2016	Bombing	al-Had al-Akhdar, Iraq
2016	Bombing	Baghdad, Iraq
2016	Bombing	Baghdad, Iraq
2016	Falling	Mosul, Iraq
2016	Suicide bombing	Banki, Nigeria
2016	Bombing	Baghdad, Iraq
2016	Bombing	Baghdad, Iraq
2016	Shooting	Zaghniya, Iraq
2016	Land mine	Ramadi, Iraq
2016	Bombing	Baghdad, Iraq
2016	Shooting	Bruwana al-Kabira, Iraq
2016	Shooting	Jendouba, Tunisia
2016	Shooting	Mosul, Iraq
2016	Land mine	Tunceli, Turkey
2016	Suicide bombing	Baghdad, Iraq
2016	Melee attack	Rajshahi, Bangladesh
2016	Bombing	Baghdad, Iraq
2016	Suicide bombing	Baghdad, Iraq
2016	Attack	Brega, Libya
2016	Bombing	Baghdad, Iraq
2016	Freezing	Baghdad, Iraq
2016	Rocket attack	Sheikh Zuweid, Egypt
2016	Grenade attack	Bujumbura, Burundi
2016	Massacre	Alau.Nigeria
2016	Motorbike bombing	Narathiwat, Thailand
2016	Shooting	Yala Province, Thailand
2016	Melee attack	Jolo, Philippines
2016	Shooting	Bujumbura, Burundi
2016	Land mine	Nusaybin, Turkey
2016	Melee attack	Dhaka, Bangladesh
2016	Bombing	Baghdad, Iraq
2016	Car bombing	New Baghdad, Iraq
2016	Shelling	Hīt, Iraq
2016	Shelling	Aleppo, Syria
2016	Car bombing	Baghdad, Iraq
2016	Suicide bombing	al-Hramsha, Iraq
2016	Car bombing	Sayyidah Zaynab, Syria
2016	Suicide bombing	Baghdad, Iraq
2016	Drowning	Mosul, Iraq
2016	Land mine	Van Province, Turkey
2016	Bombing	Baghdad, Iraq
2016	Shooting	Baghdad, Iraq
2016	Land mine	Arish, Egypt
2016	Bombing	Baghdad, Iraq
2016	Bombing	Baghdad, Iraq
2016	Suicide bombing	Bursa, Turkey
2016	Land mine	Yala Province, Thailand
2016	Shooting, bombing	Bujumbura, Burundi
2016	Shooting	Masisi, Democratic Republic of Congo
2016	Mortar attack	Baqubah, Iraq
2016	Bombing	Baghdad, Iraq
2016	Bombing	Baghdad, Iraq
2016	Land mine	Varto, Turkey
2016	Shelling	Haditha and Bruwana, Iraq
2016	Bombing	Baghdad, Iraq
2016	Bombing	Baiji, Iraq
2016	Melee attack	Tangail, Bangladesh
2016	Bombing	Baghdad, Iraq
2016	Suicide car bombing, bombing	Baghdad, Iraq
2016	Car bomb	Gaziantep, Turkey
2016	Rocket attack	Kilis, Turkey
2016	Suicide Car Bombings	Samawa, Iraq
2016	Suicide Bombing	Runirgood, Somalia
2016	Beheaded	Raqqa, Syria
2016	Suicide bombing	Aden, Yemen
2016	Attack, suicide car bombing	Runirgod, Somalia
2016	Suicide bombing	Samawa, Iraq
2016	Bombing	Baghdad, Iraq
2016	Suicide car bombing	Baghdad, Iraq
2016	Suicide car bombing	Diyarbakır, Turkey
2016	Melee attack	Jerusalem, Israel
2016	Vehicular attack	Dolev, West Bank
2016	Shooting	Mosul, Iraq
2016	Rocket attack, chemical attack	Bashir, Iraq
2016	Shooting	Hakkâri Province, Turkey
2016	Melee attack	Beni, Democratic Republic of Congo
2016	Bombing	Baghdad, Iraq
2016	Bombing	Baghdad, Iraq
2016	Shooting	Iraq
2016	Bombing	Kirkuk, Iraq
2016	Bombing	Baghdad, Iraq
2016	Shooting	Baghdad, Iraq
2016	Bombing	Baghdad, Iraq
2016	Bombing	Baghdad, Iraq
2016	Attack	Khween Village, Syria
2016	Bombing	Kirkuk, Iraq
2016	Car bombing	Baghdad, Iraq
2016	Car bombing	Mardin, Turkey
2016	Suicide car bombing, suicide motorbike bombing	Homs, Syria
2016	Rocket attack	Kilis, Turkey
2016	Shooting	Mosul, Iraq
2016	Shooting	Baghdad, Iraq
2016	Bombing	Iskandariya, Iraq
2016	Bombing	Baghdad, Iraq
2016	Bombing	Baghdad, Iraq
2016	Shooting and bombing	Misrata, Libya
2016	Shooting	Raqqa, Syria
2016	Bombing	Qadis, Afghanistan
2016	Shelling	Benghazi, Libya
2016	Bombing	Baghdad, Iraq
2016	Bombing	Ma'rib, Yemen
2016	Bombing	Bujumbura, Burundi
2016	Melee attack	Biane, Democratic Republic of Congo
2016	Shooting	Kandahar, Afghanistan
2016	Gas attack	Kahrez, Iraq
2016	Mass execution, genocide	Ramadi, Iraq
2016	Bombing	Zabul, Afghanistan
2016	Bombing	Bujumbura, Burundi
2016	Bombing	Baghdad, Iraq
2016	Bombing	Baghdad, Iraq
2016	Shooting	Helwan, Egypt
2016	Bombing	Bujumbura, Burundi
2016	Suicide bombing	Abu Ghraib, Iraq
2016	Bombing	Madain, Iraq
2016	Suicide bombing	Baghdad, Iraq
2016	Suicide bombing	Grozny, Russia
2016	Shooting	Baghdad, Iraq
2016	Bombings	Baghdad, Iraq
2016	Bombing	Baghdad, Iraq
2016	Bombing	Baquba, Iraq
2016	Shooting	Manila, Philippines
2016	Grenade attack	Karachi, Pakistan
2016	Suicide bombing	Mogadishu, Somalia
2016	Shooting	Rumonge Province, Burundi
2016	Shooting	Karachi, Pakistan
2016	Melee attack	Jerusalem, Israel
2016	Melee attack	Rajshahi, Bangladesh
2016	Bombing	Hizma, West Bank
2016	Bombing	Quetta, Pakistan
2016	Car bombing	Diyarbakir, Turkey
2016	Suicide car bombing	Nazyan, Afghanistan
2016	Melee attack	Munich, Germany
2016	Explosive devices	Donbass region, Ukraine
2016	Burning	Kirkuk, Iraq
2016	Car bombing	Baghdad, Iraq
2016	Mortar attack	Baqubah, Iraq
2016	Bombing	Baqubah, Iraq
2016	Suicide bombing	Baghdad, Iraq
2016	Suicide truck bombing	Baghdad, Iraq
2016	Car bombing	Baghdad, Iraq
2016	Suicide car bombing	Mukalla, Yemen
2016	Shooting	Mosul, Iraq
2016	Suicide bombing	Sulaimanti, Nigeria
2016	Burying	Nineveh, Iraq
2016	Suicide bombing	Maiduguri, Nigeria
2016	Suicide bombing	Mukalla, Yemen
2016	Massacre	Zara'a, Syria
2016	Suicide bombings	Baghdad, Iraq
2016	Shooting	Balad, Iraq
2016	Shooting	Nineveh, Iraq
2016	Bombing	al-Latifiya, Iraq
2016	Bombing	al-Dawra, Iraq
2016	Shooting	Mosul, Iraq
2016	Shooting	al-Latifiyah, Iraq
2016	Shelling	Aleppo, Syria
2016	Shooting	Hakkari province, Turkey
2016	Burning	Mosul, Iraq
2016	Suicide attacks	Amiriya, Iraq
2016	Bombing	Baghdad, Iraq
2016	Attack	Deir ez-Zor, Syria
2016	Melee attack	Bandarban, Bangladesh
2016	Suicide bombing	Helmand Province, Afghanistan
2016	Bombing	Baghdad, Iraq
2016	Shooting	Derbent, Russia
2016	Suicide bombing	Taji, Iraq
2016	Attacks	Baghdad, Iraq
2016	Suicide bombing	Mukalla, Yemen
2016	Car bombing	Latifiya, Iraq
2016	Bombing	Albu Dshir, Iraq
2016	Shooting	Zayona, Iraq
2016	Shelling	al-Khalediya, Iraq
2016	Shooting	Les Cayes
2016	Stoning	Mosul, Iraq
2016	Rocket attack, mortar attack	Khalidiya, Iraq
2016	Suicide and car bombings, shooting	Baghdad, Iraq
2016	Shooting	Abi Sayda, Iraq
2016	Bombing	Baghdad, Iraq
2016	Bombing	al-Latifiya, Iraq
2016	Bombing	Arab Jabour, Iraq
2016	Chemical execution	Mosul, Iraq
2016	Explosive device	Pavlopil, Ukraine
2016	Bombing	Peshawar, Pakistan
2016	Ambush	Aguelhok, Mali
2016	Bombing	Wrocław, Poland
2016	Bombing	al-Refai, Iraq
2016	Bombing	Taji, Iraq
2016	Bombing	al-Aali, Iraq
2016	Bombing	al-Husseiniya, Iraq
2016	Bombing	Baghlan-e Jadid, Afghanistan
2016	Melee attack	Mwanza, Tanzania
2016	Shooting	Abkhazia, Georgia
2016	Multiple attacks	Aleppo, Syria
2016	Melee attack	Tarmiya, Iraq
2016	Stabbing	 London, United Kingdom
2016	Suicide bombing	Parwan province, Afghanistan
2016	Shooting	Uruzgan province, Afghanistan
2016	Machete attack	Kushtia District, Bangladesh
2016	Shelling	Diyala Province, Iraq
2016	Bombing	Tarmiya, Iraq
2016	Suicide bombing	Tuz Khurmatu, Iraq
2016	Bombing	al-Yusufiyah, Iraq
2016	Suicide bombing	al-Sekak, Iraq
2016	Car bombing	Qamishli, Syria
2016	Suicide bombing	Tal Tamr, Syria
2016	Suicide bombing	Qamishli, Syria
2016	Shooting	Karachi, Pakistan
2016	Shooting	Manipur, India
2016	Shooting	Srinagar, India
2016	Suicide bombing	Aden, Yemen
2016	Suicide bombing	Jableh and Tartus, Syria
2016	Explosive device	Van Province, Turkey
2016	Shooting, attack	Donbass region, Ukraine
2016	Bombing	Aden, Yemen
2016	Bombing	al-Za’faraniya, Iraq
2016	Bombing	Sayed Abdullah, Iraq
2016	Bombing	al-Karaghul, Iraq
2016	Suicide bombing	Bashiqa, Iraq
2016	Bombing	Baghdad, Iraq
2016	Suicide bombing	Kabul, Afghanistan
2016	Shooting	Mwaro Province, Burundi
2016	Shooting	Bujumbura, Burundi
2016	Stabbing	Kushtia District, Bangladesh
2016	Execution and shelling	Bashiqa, Iraq
2016	Bombing	Baghdad, Iraq
2016	Rocket attack	Qasbit al-Bashir, Iraq
2016	Bombing	Baghdad, Iraq
2016	Bombing	Diyala, Iraq
2016	Shooting	Karachi, Pakistan
2016	Bombing	al-Mada’an, Iraq
2016	Bombing	al-Rashdiya, Iraq
2016	Shooting	Karachi, Pakistan
2016	Melee attack	Saint-Julien-du-Puy, France
2016	Assassination	Mbombela, South Africa
2016	Shelling	Fallujah, Iraq
2016	Bombing	Baghdad, Iraq
2016	Bombing	al-Mada’an, Iraq
2016	Suicide bombing	Muqdadiya, Iraq
2016	Suicide bombing	Muqdadiya, Iraq
2016	Bombing	Baghdad, Iraq
2016	Bombing	al-Dawanem, Iraq
2016	Attack	Heet City, Iraq
2016	Suicide bombing	Balad, Iraq
2016	Bombing	Biu, Nigeria
2016	Ambush	near Sévaré, Mali
2016	Bombing	Karachi, Pakistan
2016	Gas attack	Kahrez, Iraq
2016	Bombing	al-Sha’ab, Iraq
2016	Bombing	al-Yusufiyah, Iraq
2016	Bombing	Silopi, Turkey
2016	Bombing	Van, Turkey
2016	Attack	Butig, Lanao del Sur, Philippines
2016	Bombing	Hamrin Hills, Iraq
2016	Bombing	al-Shaab, Iraq
2016	Bombing	al-Sadr City, Iraq
2016	Bombing	al-Za’faraniya, Iraq
2016	Suicide bombing	Nuaimiya, Iraq
2016	Rocket attack	Kirkuk, Iraq
2016	Bombing	Maktab Khaled, Iraq
2016	Bombing	Baghdad, Iraq
2016	Bombing	Sulaiman Bek, Iraq
2016	Bombing	Diyali Bridge, Iraq
2016	Bombing	Baghdad, Iraq
2016	Shooting	Oudalan Province, Burkina Faso
2016	Kidnapping and execution	Kunduz-Takhar highway, Afghanistan
2016	Bombing	Baghdad, Iraq
2016	Suicide Bombings	Sirte, Libya
2016	Shooting	Tal Afar, Iraq
2016	Executed	Nineveh, Iraq
2016	Suicide car bombing, hostage-taking	Mogadishu, Somalia
2016	Bombing	Baghdad, Iraq
2016	Execution	Nineveh, Iraq
2016	Bombing	Baghdad, Iraq
2016	Suicide bombing	Kabisa, Iraq
2016	Suicide bombing and shooting	Ghazni, Afghanistan
2016	Mortar attack	Gao, Mali
2016	Shooting	al-Hawd, Iraq
2016	Suicide Bombing	Latakia, Syria
2016	Beheaded	Kano, Nigeria
2016	Bombing	Radwaniyah, Iraq
2016	Shooting	Sheikh Ail, Afghanistan
2016	Shooting	Ashaga-Stal, Dagestan
2016	Bombing	Qasbat Bashir, Iraq
2016	Bombing	Taza Khurmatu, Iraq
2016	Rocket attack	Taiz, Yemen
2016	Execution	Mosul, Iraq
2016	Shooting	Bijbehara, India
2016	Bombing	Baghdad, Iraq
2016	Shelling	Aleppo, Syria
2016	Bombing	al-Mahmoudiya, Iraq
2016	Suicide bombing	Baghdad, Iraq
2016	Bombing	Baghdad, Iraq
2016	Attack	Bosso, Niger
2016	Melee attack	Kano, Nigeria
2016	Execution	al-Mahouz, Iraq
2016	Spree shooting, shootouts	Aktobe, Kazakhstan
2016	Shooting	Chittagong, Bangladesh
2016	Stabbing	Bonpara, Bangladesh
2016	Mass execution	Raqqa, Syria
2016	Shooting	Euphrates River near Falluja, Iraq
2016	Shelling	Helmand, Afghanistan
2016	Bombing	al-Mahmoudiya, Iraq
2016	Bombing	Baghdad, Iraq
2016	Shooting	Puli Alim, Afghanistan
2016	Bombing	Kabul, Afghanistan
2016	Execution/shooting	Saqlawiyah, Iraq
2016	Cut down	Darak, Cameroon
2016	Bombing	al-Za'faraniya, Iraq
2016	Shooting	Amman, Jordan
2016	Execution	Mosul, Iraq
2016	Bombing	Diyala Bridge, Iraq
2016	Bombing	Baghdad, Iraq
2016	Bombing	Baghdad, Iraq
2016	Attack	Tikrit, Iraq
2016	Bombing	Baghdad, Iraq
2016	Bombing	Baghdad, Iraq
2016	Attack	Sari Pul, Afghanistan
2016	Shooting	Mogadishu, Somalia
2016	Mass execution	Mosul, Iraq
2016	Bombing	Karbala, Iraq
2016	Bombing	Mosul, Iraq
2016	Suicide bombing	Haditha, Iraq
2016	Bombing	al-Nahrawan, Iraq
2016	Bombing	Istanbul, Turkey
2016	Bombing	Karbala, Iraq
2016	Melee attack	Jhenaidah District, Bangladesh
2016	Shelling	Aleppo, Syria
2016	Car bombing	Midyat, Turkey
2016	Shelling	Aleppo, Syria
2016	Shooting	Tel Aviv, Israel
2016	Bombing	Hanbas, Iraq
2016	Kidnapping, shooting, and execution	Kunduz, Afghanistan
2016	Execution	Wilayat Salahuddin, Iraq
2016	Burning	Lahore, Pakistan
2016	Suicide bombing	North of Baghdad, Iraq
2016	Attack	Taji, Iraq
2016	Bombing	New Baghdad, Iraq
2016	Bombing	al-Riyad, Iraq
2016	Attacks	Aleppo, Syria
2016	Stoning	Mosul, Iraq
2016	Melee attack	 Bangladesh
2016	Execution	Bay region, Somalia
2016	Suicide bombing	Zara Dijla, Iraq
2016	Clash, bombing	Sirte, Libya
2016	Shooting	Fallujah, Iraq
2016	Bombing	Rodat, Afghanistan
2016	Bombing	al-Dawra, Iraq
2016	Bombing	Baghdad, Iraq
2016	Execution	Albu Geely, Iraq
2016	Bombing	al-Kaba, Iraq
2016	Attack	Dih Bala, Afghanistan
2016	Execution	Jilib, Somalia
2016	Bombings	Damascus, Syria
2016	Shooting and shelling	Ghandoura, Syria
2016	Execution	Ghor, Afghanistan
2016	Shooting	Orlando, Florida, United States
2016	Bombing	Sowaib, Iraq
2016	Melee attack	Mairari, Nigeria
2016	Bombing	Beirut, Lebanon
2016	Suicide bombing	Sirte, Libya
2016	Melee attack, hostage-taking	Magnanville, France
2016	Execution	Fallujah, Iraq
2016	Shooting	Dur al-Aman, Iraq
2016	Attack	al-Juraishi, Iraq
2016	Shooting	Baghdad, Iraq
2016	Attack	Fallujah, Iraq
2016	Shooting	Gulu, Uganda
2016	Execution	Jolo, Philippines
2016	Execution	Raqqa, Syria
2016	Suicide attack	Ramadi, Iraq
2016	Attack	Ramadi, Iraq
2016	Bombing	Arab Jabour, Iraq
2016	Bombing	Baghdad, Iraq
2016	Bombing	Baghdad, Iraq
2016	Mass execution	Lake Chad, Cameroon
2016	Shooting	Kud, India
2016	Suicide bombing	Ngozi Province, Burundi
2016	Bombing	al-Dawanem, Iraq
2016	Shooting	al-Zaafraniya, Iraq
2016	Bombing	Baghdad, Iraq
2016	Suicide bombing	al-Yusifiya, Iraq
2016	Clash	Jabil, Iraq
2016	Attack	Kau-Tuva, Nigeria
2016	Melee attack	Brussels, Belgium
2016	Suicide bombing, bombing	Baghdad, Iraq
2016	Bombing	Baghdad, Iraq
2016	Clash	al-Makhiesa, Iraq
2016	Shooting	Fallujah, Iraq
2016	Stoning	Sinsil, Iraq
2016	Suicide bombing and execution	Sirte, Libya
2016	Attack	Ngaoundaye, Central African Republic
2016	Crucifying	Deir Ezzor, Syria
2016	Shooting and stabbing	Birstall, United Kingdom
2016	Shooting	Kuda, Nigeria
2016	Suicide bombing	Sirte, Libya
2016	Shooting	Ghafam, Niger
2016	Bombing	Peshawar, Pakistan
2016	Suicide bombing	Tuz Khurmatu, Iraq
2016	Bombing	Karma, Iraq
2016	Execution	al-Qayyarah, Iraq
2016	Shooting	Shakrak, Iraq
2016	Shooting and Kidnapping	Aleppo, Syria
2016	Execution	Manbij, Syria
2016	Shelling	al-Shuhada, Iraq
2016	Suicide bombing	Diyala, Iraq
2016	Bombing	al-Makhaisa, Iraq
2016	Suicide bombing	Fallujah, Iraq
2016	Bombing	Baghdad, Iraq
2016	Bombing	Baiji, Iraq
2016	Bombing	Shaikhi, Iraq
2016	Suicide bombing	Kabul, Afghanistan
2016	Bombing	al-Dibs, Iraq
2016	Suicide bombing	Baghdad, Iraq
2016	Bombing	al-Shaab, Iraq
2016	Bombing	Kabul, Afghanistan
2016	Bombing	Badakhshan, Afghanistan
2016	Attack	Wumbi, Nigeria
2016	Shooting	Zankoura, Iraq
2016	Suicide bombing	Souib, Iraq
2016	Bombing	Fallujah, Iraq
2016	Suicide bombing	Rukban Refugee Camp, Jordan
2016	Shooting	Karachi, Pakistan
2016	Raid	Karachi, Pakistan
2016	Shooting	Miri, Malaysia
2016	Execution	Mindanao, Philippines
2016	Bombing	Albu Khudu, Iraq
2016	Bombing	al-Hamamiyat, Iraq
2016	Shelling	Makhisa, Iraq
2016	Bombing	Baghdad, Iraq
2016	Bombing	Baghdad, Iraq
2016	Assassination	Karachi, Pakistan
2016	Clash	Sirte, Libya
2016	Bombing	Garabulli, Libya
2016	Shooting and burning	al-Naeima, Iraq
2016	Bombing	Baghdad, Iraq
2016	Shooter	al-A'ur, Iraq
2016	Bombing	Baghdad, Iraq
2016	Bombing	al-Husseiniya, Iraq
2016	Execution	al-Hawija, Iraq
2016	Vehicular attack	Kiryat Arba, West Bank
2016	Car bombing	Benghazi, Libya
2016	Shooting	Zankoura, Iraq
2016	Attack	Kot, Afghanistan
2016	Suicide car bombing, hostage-taking	Mogadishu, Somalia
2016	Bombing	Salahuddin, Iraq
2016	Bombing	Antananarivo, Madagascar
2016	Bombing	al-Radwaniyah, Iraq
2016	Attack	Qayyarah, Iraq
2016	Shooting	Pulwama, India
2016	Shooting	Gouzoudoum and Kaldjiwa, Cameroon
2016	Shooting	Riyadh, Saudi Arabia
2016	Shooting	Yurkud, Somalia
2016	Bombing	al-Bayah, Iraq
2016	Bombing	Baghdad, Iraq
2016	Attack	Thuye Tha Mein, Myanmar
2016	Suicide bombings	Qaa, Lebanon
2016	Bombings	Mukalla, Yemen
2016	Shooting	Hussein al-Hammadi, Iraq
2016	Bombing	Baghdad, Iraq
2016	Bombing	Hussein al-Hammadi, Iraq
2016	Grenade	Kuala Lumpur, Malaysia
2016	Suicide bombings, shooting	Istanbul, Turkey
2016	Bombing	Baghdad, Iraq
2016	Execution	Sharqat, Iraq
2016	Suicide bombing	Karbala, Iraq
2016	Shooting	Baghdad, Iraq
2016	Attack	al-Rutba, Iraq
2016	Suicide bombing	Abu Ghraib, Iraq
2016	Melee attack	Chittagong, Bangladesh
2016	Vehicle-ramming attack	 United Kingdom
2016	Bombing	Baghdad, Iraq
2016	Mortar attack	Telul al-Baj, Iraq
2016	Bombing	Abu Gharib, Iraq
2016	Suicide bombing and Rocket attack	Tal Abyad, Syria
2016	Attack	Timbuktu, Mali
2016	Stabbing	Kiryat Arba, West Bank
2016	Stabbing	Natanya, Israel
2016	Shooting	Arish, Sinai, Egypt
2016	Bombing	Arish, Sinai, Egypt
2016	Bombing	Near Rafah, Sinai, Egypt
2016	Suicide bombing	Baghdad, Iraq
2016	Bombing	Baghdad, Iraq
2016	Shooting	al-Shurta Tunnel, Iraq
2016	Bombing	Baghdad, Iraq
2016	Suicide bombing	Wardak, Afghanistan
2016	Suicide bombing	Djakana, Cameroon
2016	Bombing	Lafoole, Somalia
2016	Melee attack	Kuwait City, Kuwait
2016	Melee attack	Riyadh, Saudi Arabia
2016	Shooting	Fallujah, Iraq
2016	Shooting	Khyber Pakhtunkhawa, Pakistan
2016	Shooting	Farafra, Egypt
2016	Bombing	East Eker, Bahrain
2016	Bombing	Eker, Bahrain
2016	Shooting	Mount Hebron, West Bank
2016	Shooting	Masisi Territory, Democratic Republic of Congo
2016	Shooting	Mandera County, Kenya
2016	Suicide bombing	Baghdad, Iraq
2016	Shooting	Wak, Kenya
2016	Shooting, hostage-taking	Dhaka, Bangladesh
2016	Bombing	Yusufiyah, Iraq
2016	Melee attack	Bandarban, Bangladesh
2016	Melee attack	Jhenaidah, Bangladesh
2016	Assassination	Caracas, Venezuela
2016	Shooting	Dera Murad Jamali, Balochistan, Pakistan
2016	Execution	Damascus Syria
2016	Suicide bombing	Jalalabad, Afghanistan
2016	Mortar attack	Baidoa, Somalia
2016	Shooting	Khalediya, Iraq
2016	Shooting	Baghdad, Iraq
2016	Suicide bombing	Tikrit, Iraq
2016	Shooting	Kariz, Afghanistan
2016	Bombing	Kandahar, Afghanistan
2016	Bombing	Baghdad, Iraq
2016	Execution	Hawija, Iraq
2016	Car bombing	Benghazi, Libya
2016	Shooting	al-Aseri, Iraq
2016	Suicide bombing	Inkhel, Syria
2016	Land mine	Khartsyzk, Ukraine
2016	Assassination	Abudwak, Somalia
2016	Suicide bombing	Jeddah, Qatif and Medina, Saudi Arabia
2016	Bombing	Baghdad, Iraq
